Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Static Method,"org.apache.cassandra.Util.addMutation",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,0,,,,4,1,1,,,0,,,,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.bounds",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.cloneAndRemoveDeleted",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.column",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.compact",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,,,,6,2,3,,,0,,,,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.compactAll",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,0,,,,7,2,4,,,0,,,,,,,4,2,0,3,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Static Method,"org.apache.cassandra.Util.concatByteArrays",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,3,,,,17,4,10,,,0,,,,,,,2,4,1,8,13,6,,,7,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Public Static Method,"org.apache.cassandra.Util.createInitialRing",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,17,24,2,,,,18,4,9,,,4,,,,,,,10,8,1,12,16,5,,,11,,,4,4,4,1,0,,,,,0,,1,0,,,0.22,4,4,4,1
Public Static Method,"org.apache.cassandra.Util.dk",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,90,4,0,,,,4,1,1,,,0,,,,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.equalsNodeId",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,,,,4,1,1,,,0,,,,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.expectEOF",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.expectException",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,2,,,,14,2,7,,,0,,,,,,,4,2,0,5,7,2,,,5,,,2,2,2,1,1,,,,,0,,1,0,,,0.00,2,2,2,1
Public Static Method,"org.apache.cassandra.Util.getBytes",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,0,,,,8,3,5,,,0,,,,,,,4,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.getBytes",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,0,,,,8,3,5,,,0,,,,,,,4,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.getColumnFamily",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,0,,,,6,2,3,,,0,,,,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.getRangeSlice",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.getRangeSlice",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,,,,9,2,6,,,0,,,,,,,7,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.range",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.range",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.rp",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.rp",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.superColumn",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,,,,7,2,4,,,0,,,,,,,5,2,0,3,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Static Method,"org.apache.cassandra.Util.token",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,,,,4,1,1,,,0,,,,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Static Method,"org.apache.cassandra.Util.writeColumnFamily",Util.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,2,,,,11,5,8,,,6,,,,,,,10,2,0,7,10,6,,,4,,,2,2,2,1,0,,,,,0,,1,0,,,0.55,2,2,2,1
Package,"org.apache.cassandra.auth",SimpleAuthenticator.java,2,2,2,1,13,1,12,0,,,,,10,2,13,,9,,22,6,24,,1,0,0,23,,644,72,,,,329,119,142,,,243,,,,,,,,,,151,209,119,,,90,,,,,,,,18,18,20,12,,,4,,,,0.74,51,50,53,30
Public Class,"org.apache.cassandra.auth.AllowAllAuthenticator",AllowAllAuthenticator.java,1,1,1,1,4,0,3,0,2,3,3,0,,0,1,,,,3,0,3,3,0,0,0,3,,19,3,,,,15,5,3,,,1,,,,,,,,,,3,7,5,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,0.07,3,3,3,3
Public Method,"org.apache.cassandra.auth.AllowAllAuthenticator.authenticate",AllowAllAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.auth.AllowAllAuthenticator.defaultUser",AllowAllAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.auth.AllowAllAuthenticator.validateConfiguration",AllowAllAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,3,1,0,,,1,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Class,"org.apache.cassandra.auth.AllowAllAuthority",AllowAllAuthority.java,1,1,1,1,4,0,3,0,2,3,3,0,,0,0,,,,2,0,2,2,0,0,0,2,,12,1,,,,10,3,1,,,1,,,,,,,,,,1,4,3,,,1,,,,,,,,1,1,1,1,,1,0,,0,0,0.10,2,2,2,2
Public Method,"org.apache.cassandra.auth.AllowAllAuthority.authorize",AllowAllAuthority.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,1,1,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.auth.AllowAllAuthority.validateConfiguration",AllowAllAuthority.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,,,,3,1,0,,,1,,,,,,,0,1,0,0,1,1,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Class,"org.apache.cassandra.auth.AuthenticatedUser",AuthenticatedUser.java,1,1,1,1,4,0,4,0,1,0,0,0,,0,0,,,,3,2,3,3,0,0,0,3,,26,3,,,,20,7,5,,,3,,,,,,,,,,7,11,6,,,5,,,,,,,,1,1,1,1,,1,0,,0,0,0.15,3,3,3,3
Public Constructor,"org.apache.cassandra.auth.AuthenticatedUser.AuthenticatedUser",AuthenticatedUser.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,1,2,,,0,,,,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.cassandra.auth.AuthenticatedUser.AuthenticatedUser",AuthenticatedUser.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,,,,5,1,2,,,0,,,,,,,4,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.auth.AuthenticatedUser.toString",AuthenticatedUser.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Interface,"org.apache.cassandra.auth.IAuthenticator",IAuthenticator.java,0,0,0,0,0,0,0,0,0,3,3,2,,0,2,,,,3,0,3,3,0,0,0,3,,18,3,,,,8,6,2,,,7,,,,,,,,,,5,6,6,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,0.88,0,0,0,0
Public Abstract Method,"org.apache.cassandra.auth.IAuthenticator.authenticate",IAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,1,1,0,,,4,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,4.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.auth.IAuthenticator.defaultUser",IAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,1,1,0,,,3,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,3.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.auth.IAuthenticator.validateConfiguration",IAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,1,1,0,,,0,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Interface,"org.apache.cassandra.auth.IAuthority",IAuthority.java,0,0,0,0,0,0,0,0,0,2,2,2,,0,0,,,,2,0,2,2,0,0,0,2,,12,1,,,,5,3,0,,,6,,,,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,1.20,0,0,0,0
Public Abstract Method,"org.apache.cassandra.auth.IAuthority.authorize",IAuthority.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,,,,1,1,0,,,6,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,6.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.auth.IAuthority.validateConfiguration",IAuthority.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,1,1,0,,,0,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,0.00,0,0,0,0
Public Enum Type,"org.apache.cassandra.auth.Permission",Permission.java,1,1,1,1,0,0,0,0,1,0,0,0,,0,2,,,,2,2,2,2,0,0,0,2,,13,1,,,,7,5,2,,,5,,,,,,,,,,3,3,3,,,0,,,,,,,,1,1,1,1,,1,0,,,,0.71,2,2,2,2
Public Method,"org.apache.cassandra.auth.Permission.valueOf",Permission.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.auth.Permission.values",Permission.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,,,0,,,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.cassandra.auth.Resources",Resources.java,3,3,3,1,13,0,13,0,1,1,1,0,,1,2,,,,0,0,1,1,0,0,0,1,,24,1,,,,18,5,10,,,5,,,,,,,,,,7,12,6,,,6,,,,,,,,3,3,3,1,,1,2,,0,0,0.28,3,3,3,1
Public Static Method,"org.apache.cassandra.auth.Resources.toString",Resources.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,,,,13,2,8,,,0,,,,,,,4,3,0,5,9,3,,,6,,,3,3,3,1,1,,,,,0,,2,0,,,0.00,3,3,3,1
Public Class,"org.apache.cassandra.auth.SimpleAuthenticator",SimpleAuthenticator.java,4,3,4,1,24,2,21,0,2,7,7,0,,1,4,,,,3,0,4,4,1,0,0,3,,113,15,,,,95,24,58,,,3,,,,,,,,,,41,57,23,,,34,,,,,,,,12,11,12,1,,1,3,,0,0,0.03,16,15,16,4
Public Enum Type,"org.apache.cassandra.auth.SimpleAuthenticator.PasswordMode",SimpleAuthenticator.java,1,1,1,1,0,0,0,0,1,0,0,0,,0,0,,,,2,2,2,2,0,0,0,2,,4,0,,,,4,3,0,,,0,,,,,,,,,,1,1,1,,,0,,,,,,,,1,1,1,1,,1,0,,,,0.00,2,2,2,2
Public Method,"org.apache.cassandra.auth.SimpleAuthenticator.PasswordMode.valueOf",SimpleAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0,0,0,,,0,,,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.auth.SimpleAuthenticator.PasswordMode.values",SimpleAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,0,0,0,,,0,,,,,,,1,0,0,0,0,0,,,0,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.auth.SimpleAuthenticator.authenticate",SimpleAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,9,79,10,,,,67,12,48,,,2,,,,,,,18,256,2,32,43,13,,,30,,,12,11,12,1,9,,,,,0,,3,0,,,0.03,12,11,12,1
Static Method,"org.apache.cassandra.auth.SimpleAuthenticator.authenticationErrorMessage",SimpleAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.auth.SimpleAuthenticator.defaultUser",SimpleAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,,,,4,1,1,,,1,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Public Method,"org.apache.cassandra.auth.SimpleAuthenticator.validateConfiguration",SimpleAuthenticator.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,9,2,4,,,0,,,,,,,4,2,0,2,4,2,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Class,"org.apache.cassandra.auth.SimpleAuthority",SimpleAuthority.java,10,10,11,6,57,5,49,2,2,5,5,0,,0,2,,,,2,0,2,2,0,0,0,2,,123,13,,,,104,14,61,,,6,,,,,,,,,,35,59,17,,,42,,,,,,,,18,18,20,12,,1,4,,0,0,0.06,20,20,22,13
Public Method,"org.apache.cassandra.auth.SimpleAuthority.authorize",SimpleAuthority.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,105,11,,,,89,9,54,,,5,,,,,,,11,1161,3,31,52,12,,,40,,,18,18,20,12,18,,,,,14,,4,11,,,0.06,18,18,20,12
Public Method,"org.apache.cassandra.auth.SimpleAuthority.validateConfiguration",SimpleAuthority.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,,,,10,2,5,,,0,,,,,,,5,2,0,2,4,2,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Package,"org.apache.cassandra.cache",AutoSavingCache.java,1,1,1,1,7,0,7,0,,,,,22,4,7,,15,,127,29,131,,1,10,1,119,,1588,217,,,,1015,360,391,,,364,,,,,,,,,,439,635,359,,,276,,,,,,,,7,7,8,5,,,4,,,,0.36,178,178,184,131
Public Generic Class,"org.apache.cassandra.cache.AutoSavingCache",AutoSavingCache.java,2,2,2,1,13,0,12,0,1,11,11,0,,0,2,,,,8,2,8,29,0,0,0,8,,260,37,,,,202,48,107,,,23,,,,,,,,,,78,122,53,,,69,,,,,,,,6,6,6,5,,2,4,,75,68,0.11,17,17,17,12
Public Constructor,"org.apache.cassandra.cache.AutoSavingCache.AutoSavingCache",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,,,,5,1,2,,,0,,,,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
TypeVariable,"org.apache.cassandra.cache.AutoSavingCache.K",AutoSavingCache.java,0,0,0,0,0,0,0,0,2,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
TypeVariable,"org.apache.cassandra.cache.AutoSavingCache.V",AutoSavingCache.java,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,0,0,0,0,0,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Class,"org.apache.cassandra.cache.AutoSavingCache.Writer",AutoSavingCache.java,3,3,4,1,20,3,17,0,1,11,11,0,,0,0,,,,5,4,5,8,0,2,1,2,,116,21,,,,93,23,52,,,3,,,,,,,,,,39,63,27,,,36,,,,,,,,7,7,8,1,,2,4,,55,55,0.03,18,18,21,5
Protected Constructor,"org.apache.cassandra.cache.AutoSavingCache.Writer.Writer",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,3,,,,16,2,12,,,1,,,,,,,9,6,1,8,12,2,,,10,,,4,4,4,1,3,,,,,0,,1,0,,,0.06,4,4,4,1
Private Method,"org.apache.cassandra.cache.AutoSavingCache.Writer.deleteOldCacheFiles",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,1,,,,15,2,6,,,0,,,,,,,11,5,1,2,8,3,,,5,,,5,5,7,1,0,,,,,0,,4,0,,,0.00,5,5,7,1
Public Method,"org.apache.cassandra.cache.AutoSavingCache.Writer.getCompactionInfo",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,,,,6,2,3,,,1,,,,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.17,1,1,1,1
Public Method,"org.apache.cassandra.cache.AutoSavingCache.Writer.saveCache",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,53,10,,,,43,9,28,,,1,,,,,,,23,19,1,20,31,12,,,19,,,7,7,8,1,1,,,,,0,,3,0,,,0.02,7,7,8,1
Private Method,"org.apache.cassandra.cache.AutoSavingCache.Writer.tempCacheFile",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,,,,6,3,3,,,0,,,,,,,6,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.cache.AutoSavingCache.estimateSizeToSave",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,2,,,,7,2,4,,,0,,,,,,,2,2,0,3,6,3,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.cache.AutoSavingCache.getCachePath",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.cache.AutoSavingCache.getWriter",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,4,1,1,,,0,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.cache.AutoSavingCache.readSaved",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,47,1,,,,46,9,28,,,0,,,,,,,19,8,1,19,25,9,,,16,,,6,6,6,5,4,,,,,3,,4,2,,,0.00,6,6,6,5
Public Method,"org.apache.cassandra.cache.AutoSavingCache.reduceCacheSize",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,2,,,,10,2,5,,,0,,,,,,,6,2,0,3,5,2,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
Public Method,"org.apache.cassandra.cache.AutoSavingCache.scheduleSaving",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,8,22,0,,,,22,3,11,,,1,,,,,,,3,4,1,5,9,3,,,6,,,3,3,3,1,0,,,,,0,,0,0,,,0.05,3,3,3,1
Anonymous Class,"org.apache.cassandra.cache.AutoSavingCache.scheduleSaving.(Anon_1)",AutoSavingCache.java,1,1,1,1,4,0,4,0,1,1,1,0,,0,0,,,,1,0,1,3,0,0,0,1,,5,0,,,,5,0,2,,,0,,,,,,,,,,1,2,1,,,1,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,1,1,1,1
Public Method,"org.apache.cassandra.cache.AutoSavingCache.scheduleSaving.(Anon_1).runMayThrow",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,4,0,2,,,0,,,,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.cassandra.cache.AutoSavingCache.submitWrite",AutoSavingCache.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,,,,4,1,1,,,0,,,,,,,3,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Interface,"org.apache.cassandra.cache.CacheKey",CacheKey.java,0,0,0,0,0,0,0,0,0,1,1,3,,0,0,,,,3,0,3,3,0,0,0,3,,17,2,,,,6,4,0,,,9,,,,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,0,0,,0,0,1.50,0,0,0,0
Public Abstract Method,"org.apache.cassandra.cache.CacheKey.getPathInfo",CacheKey.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,1,1,0,,,3,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,3.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.cache.CacheKey.serializedSize",CacheKey.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,,,,1,1,0,,,3,,,,,,,1,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,3.00,0,0,0,0
Public Abstract Method,"org.apache.cassandra.cache.CacheKey.write",CacheKey.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,1,1,0,,,3,,,,,,,0,0,0,1,1,1,,,0,,,0,0,0,0,0,,,,,0,,0,0,,,3.00,0,0,0,0
Public Class,"org.apache.cassandra.cache.CacheProviderTest",CacheProviderTest.java,1,1,1,1,11,0,10,0,1,7,7,0,,0,1,,,,7,7,7,23,0,4,0,3,,102,11,,,,89,34,54,,,2,,,,,,,,,,54,67,34,,,33,,,,,,,,3,3,3,1,,2,1,,85,57,0.02,9,9,9,7
Private Method,"org.apache.cassandra.cache.CacheProviderTest.assertDigests",CacheProviderTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,,,,4,1,1,,,1,,,,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Private Method,"org.apache.cassandra.cache.CacheProviderTest.concurrentCase",CacheProviderTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,1,,,,26,5,15,,,0,,,,,,,3,4,1,15,21,8,,,13,,,3,3,3,1,0,,,,,0,,1,0,,,0.00,3,3,3,1
Anonymous Class,"org.apache.cassandra.cache.CacheProviderTest.concurrentCase.(Anon_1)",CacheProviderTest.java,2,2,2,1,11,0,11,0,1,2,2,0,,0,0,,,,1,0,1,1,0,0,0,1,,12,0,,,,12,0,7,,,0,,,,,,,,,,7,9,2,,,7,,,,,,,,2,2,2,1,,2,1,,0,0,0.00,2,2,2,1
Public Method,"org.apache.cassandra.cache.CacheProviderTest.concurrentCase.(Anon_1).run",CacheProviderTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,0,,,,11,0,7,,,0,,,,,,,1,2,0,7,9,2,,,7,,,2,2,2,1,0,,,,,0,,1,0,,,0.00,2,2,2,1
